material_id,composition,nsites,crystal_system,space_group,volume,density,density_atomic,efermi,energy_per_atom,formation_energy_per_atom,is_gap_direct,band_gap,is_oxide
mp-734805,Mn4P8H4O28,44,4,14,486.301239333836,3.139948227243748,11.052300893950816,0.87139645,-7.626491573636364,-2.351595590315159,1.0,1.6962000000000002,1.0
mp-569522,Mn6P24,30,5,2,433.09111836081127,4.1140442471047685,14.436370612027044,8.46668331,-6.524260506666667,-0.359478627967159,0.0,0.4786,0.0
mp-23895,Mn4P4H8O20,36,4,15,372.8785532836693,2.99127424255955,10.357737591213034,1.03324859,-7.210947936944444,-2.087878301397099,0.0,2.4307,1.0
mp-2767267,Mn2P2O8,12,4,15,130.8739800907194,3.804124037517398,10.906165007559949,3.30844737,-8.171940343333334,-2.443718203762317,1.0,0.9867,1.0
mp-8613,Mn2P2S6,10,4,12,216.04569066551983,2.799365878447004,21.604569066551985,3.35115802,-6.104991248,-0.706477744014777,0.0,0.1562,0.0
mp-22554,Mn2S2O8,12,3,63,143.83980720371432,3.486412766796632,11.986650600309526,1.890521479999999,-7.559578279999999,-2.044208466738505,0.0,2.8118,1.0
mp-17901,Mn4Se8O20,32,3,60,454.1519890246688,4.283123314005665,14.1922496570209,2.02317214,-6.608361348437507,-1.496655939389823,1.0,2.0513999999999992,1.0
mp-1210646,Mn2Si2Ag4Se8,16,3,31,406.1322916041314,5.025787114694572,25.383268225258213,2.9396660800000003,-4.8297105375000005,-0.54760371382992,1.0,0.6252,0.0
mp-22213,Mn1Sn1B2O6,10,6,148,104.97284143368032,4.607470885864951,10.49728414336803,3.71530891,-8.120794296000001,-2.498980624126437,0.0,2.5711,1.0
mp-20096,Mn1Sn1F6,8,6,148,114.06150969980315,4.187520471349239,14.257688712475394,-0.28536453,-5.9900690725,-2.908231397866379,1.0,2.4058,0.0
mp-20569,Mn2Sn2O6,10,6,148,120.55503457779892,6.105962311348783,12.055503457779894,4.7488373,-7.686987345000001,-2.083893312586208,0.0,0.877599999999999,1.0
mp-2490654,Mn2V4O12,18,4,12,254.34244461182925,3.30116544079935,14.130135811768293,0.44326615,-8.668876509444445,-2.333588346992338,0.0,1.8524,1.0
mp-1221557,Mn1Zn1Cr4S8,14,0,216,256.8295635828423,3.781374149579564,18.34496882734588,4.38889377,-6.882845065,-1.015643256280787,0.0,0.3357,0.0
mp-1221561,Mn1Zn3Cr8Se16,28,6,160,600.3912768669758,5.339285514242404,21.44254560239199,3.34795195,-6.064123776071428,-0.846259150193964,0.0,0.141,0.0
mp-1221515,Mn1Zn4Se5,10,4,8,232.76114492580007,5.075006797480443,23.27611449258001,1.98372752,-4.053949695,-0.885894982964978,1.0,0.6608,0.0
